SnapshotNumber,Time_Gyr,LookbackTime_Gyr,Redshift,ExpansionFactor,VirialRadius_ckpc,VirialMass_1E10Msun,MainHaloIdx,MainSubhaloIdx,VirialRadius00_ckpc,VirialMass00_1E10Msun
43,1.0390037,12.7815261,5.5297658,0.1531448,76.4312099,1.4753635,0,0,76.4312099,1.4753635
44,1.1153094,12.7052204,5.227581,0.160576,79.7721582,1.6793287,0,0,79.7721582,1.6793287
45,1.1971819,12.6233479,4.9393807,0.1683677,64.1633183,0.8750203,0,0,64.1633183,0.8750203
46,1.2850184,12.5355114,4.6645177,0.1765375,69.2655478,1.1026757,0,0,69.2655478,1.1026757
47,1.3695202,12.4510096,4.4280337,0.1842288,90.9247,2.4983671,0,0,90.9247,2.4983671
48,1.4698785,12.3506513,4.1768349,0.1931682,109.5007664,4.3733412,0,0,109.5007664,4.3733412
49,1.5775065,12.2430233,3.9372611,0.2025414,124.7503359,6.4827669,0,0,124.7503359,6.4827669
50,1.692911,12.1276188,3.7087743,0.2123695,139.7845016,9.1460217,0,0,139.7845016,9.1460217
51,1.8166298,12.0039,3.4908614,0.2226744,149.4740383,11.2179547,0,0,149.4740383,11.2179547
52,1.9492319,11.8712979,3.2830331,0.2334794,152.6386715,11.9915687,0,0,152.6386715,11.9915687
53,2.0913186,11.7292112,3.0848226,0.2448087,157.197444,13.1535231,0,0,157.197444,13.1535231
54,2.2435237,11.5770061,2.895785,0.2566877,165.6754286,15.4748961,0,0,165.6754286,15.4748961
55,2.3897091,11.4308207,2.7331426,0.2678708,169.4924302,16.6502586,0,0,169.4924302,16.6502586
56,2.5451363,11.2753935,2.5772903,0.2795412,179.3859371,19.8536234,0,0,179.3859371,19.8536234
57,2.6914781,11.1290517,2.4442257,0.290341,185.1097794,21.9385297,0,0,185.1097794,21.9385297
58,2.8459209,10.9746089,2.3161107,0.3015581,192.6906599,24.9010795,0,0,192.6906599,24.9010795
59,2.9880126,10.8325172,2.2079255,0.3117279,201.9587996,28.8468454,0,0,201.9587996,28.8468454
60,3.1368773,10.6836525,2.1032697,0.3222408,205.8821784,30.7615848,0,0,205.8821784,30.7615848
61,3.2927893,10.5277405,2.0020281,0.3331081,211.109898,33.4127065,0,0,211.109898,33.4127065
62,3.4560273,10.3645025,1.9040895,0.344342,215.7946938,35.9731637,0,0,215.7946938,35.9731637
63,3.6019898,10.21854,1.8226893,0.3542721,215.7601289,36.225988,0,0,215.7601289,36.225988
64,3.7537196,10.0668102,1.7435706,0.3644885,214.9697539,36.117525,0,0,214.9697539,36.117525
65,3.9113954,9.9091344,1.6666696,0.3749996,214.8666529,36.385052,0,0,214.8666529,36.385052
66,4.0474627,9.7730671,1.6042345,0.38399,214.8894543,36.6803462,0,0,214.8894543,36.6803462
67,4.2165016,9.6040282,1.531239,0.3950634,214.1492555,36.6666286,0,0,214.1492555,36.6666286
68,4.3622849,9.4582449,1.4719748,0.4045349,214.0675707,36.9574254,0,0,214.0675707,36.9574254
69,4.5126456,9.3078842,1.4140982,0.4142334,214.3523792,37.4575577,0,0,214.3523792,37.4575577
70,4.6676818,9.152848,1.3575767,0.4241644,214.591497,37.9704113,0,0,214.591497,37.9704113
71,4.8274896,8.9930402,1.3023785,0.4343335,214.3972784,38.2760065,0,0,214.3972784,38.2760065
72,4.9921623,8.8283675,1.2484726,0.4447464,214.2709582,38.6437783,0,0,214.2709582,38.6437783
73,5.127464,8.6930658,1.2062581,0.4532561,214.3741032,39.0761698,0,0,214.3741032,39.0761698
74,5.3011186,8.5194112,1.1546027,0.4641227,214.8858923,39.8601021,0,0,214.8858923,39.8601021
75,5.4437164,8.3768134,1.1141506,0.4730032,216.8261215,41.3945229,0,0,216.8261215,41.3945229
76,5.5896241,8.2309057,1.0744579,0.4820537,217.2613269,42.1117895,0,0,217.2613269,42.1117895
77,5.7388805,8.0816493,1.0355104,0.4912773,217.633647,42.8244743,0,0,217.633647,42.8244743
78,5.9302152,7.8903146,0.9878528,0.5030554,220.6984005,45.3585405,0,0,220.6984005,45.3585405
79,6.0871354,7.7333944,0.9505314,0.5126808,222.0680453,46.8086489,0,0,222.0680453,46.8086489
80,6.2070934,7.6134364,0.9230008,0.5200206,222.7297914,47.712502,0,0,222.7297914,47.712502
81,6.3700838,7.450446,0.8868969,0.5299707,223.6048855,48.9568802,0,0,223.6048855,48.9568802
82,6.5365796,7.2839502,0.8514709,0.5401111,224.5167874,50.2899866,0,0,224.5167874,50.2899866
83,6.7066037,7.1139261,0.81671,0.5504456,228.6729294,53.9474577,0,0,228.6729294,53.9474577
84,6.8364491,6.9840807,0.7910682,0.558326,233.2190039,57.911692,0,0,233.2190039,57.911692
85,7.0126931,6.8078367,0.7574414,0.569009,234.9151022,60.1644799,0,0,234.9151022,60.1644799
86,7.1472212,6.6733086,0.7326362,0.5771552,235.5372262,61.4196149,0,0,235.5372262,61.4196149
87,7.3297275,6.4908023,0.7001064,0.5881985,236.0992135,62.956003,0,0,236.0992135,62.956003
88,7.4689628,6.351567,0.6761104,0.5966194,236.3666736,64.0368113,0,0,236.3666736,64.0368113
89,7.6577542,6.1627756,0.6446418,0.6080351,236.982641,65.7526371,0,0,236.982641,65.7526371
90,7.8017065,6.0188233,0.6214287,0.61674,243.9672772,72.8021886,0,0,243.9672772,72.8021886
91,7.9476796,5.8728502,0.5985433,0.6255695,249.7864698,79.3035202,0,0,249.7864698,79.3035202
92,8.0956711,5.7248587,0.5759808,0.6345255,272.2872892,104.3159448,0,0,272.2872892,104.3159448
93,8.2961266,5.5244032,0.5463922,0.6466665,278.3152344,113.789453,0,0,278.3152344,113.789453
94,8.4488118,5.371718,0.5245658,0.6559245,279.8455003,117.5793494,0,0,279.8455003,117.5793494
95,8.6034987,5.2170311,0.5030475,0.665315,279.4154401,119.0238346,0,0,279.4154401,119.0238346
96,8.7601795,5.0603503,0.4818329,0.6748399,279.243759,120.8819304,0,0,279.243759,120.8819304
97,8.9188451,4.9016847,0.4609178,0.6845012,278.6253509,122.2220898,0,0,278.6253509,122.2220898
98,9.0794853,4.7410445,0.4402978,0.6943008,277.5813241,123.0552553,0,0,277.5813241,123.0552553
99,9.2420885,4.5784413,0.4199689,0.7042408,276.0885695,123.353395,0,0,276.0885695,123.353395
100,9.4066418,4.413888,0.399927,0.714323,273.4980278,122.2328297,0,0,273.4980278,122.2328297
101,9.5731313,4.2473985,0.3801679,0.7245495,269.7746724,119.6002327,0,0,269.7746724,119.6002327
102,9.7415418,4.078988,0.3606877,0.7349225,265.2195169,115.9281714,0,0,265.2195169,115.9281714
103,9.8548746,3.9656552,0.3478538,0.7419202,262.2167911,113.5651756,0,0,262.2167911,113.5651756
104,10.0264497,3.7940801,0.3288297,0.7525419,258.4256912,110.990376,0,0,258.4256912,110.990376
105,10.1998995,3.6206303,0.3100741,0.7633156,254.5457165,108.3329443,0,0,254.5457165,108.3329443
106,10.3752046,3.4453252,0.2915832,0.7742436,251.3207595,106.5285142,0,0,251.3207595,106.5285142
107,10.5523448,3.268185,0.2733533,0.785328,248.5281935,105.328244,0,0,248.5281935,105.328244
108,10.6714471,3.1490827,0.2613433,0.7928056,246.8400549,104.746307,0,0,246.8400549,104.746307
109,10.8515973,2.9689325,0.2435402,0.8041558,244.4805834,104.1251818,0,0,244.4805834,104.1251818
110,11.0335233,2.7870065,0.2259884,0.8156684,242.0660324,103.4383561,0,0,242.0660324,103.4383561
111,11.155782,2.6647478,0.214425,0.8234349,240.5978382,103.1902685,0,0,240.5978382,103.1902685
112,11.3406139,2.4799159,0.1972842,0.8352236,238.5195913,102.9826639,0,0,238.5195913,102.9826639
113,11.5271559,2.2933739,0.1803853,0.847181,236.6465788,103.0526873,0,0,236.6465788,103.0526873
114,11.6524544,2.1680754,0.169252,0.8552476,235.2718769,102.9635707,0,0,235.2718769,102.9635707
115,11.8417883,1.9787415,0.1527488,0.8674917,233.4054169,103.0868659,0,0,233.4054169,103.0868659
116,11.9689232,1.8516066,0.1418762,0.8757517,232.224076,103.2710768,0,0,232.224076,103.2710768
117,12.1609735,1.6595563,0.1257593,0.8882893,230.7001646,103.919232,0,0,230.7001646,103.919232
118,12.3546162,1.4659136,0.1098699,0.9010065,229.7016307,105.3096911,0,0,229.7016307,105.3096911
119,12.4845818,1.335948,0.0994018,0.9095856,230.3335173,108.0816032,0,0,230.3335173,108.0816032
120,12.6808145,1.1397153,0.0838844,0.9226076,229.7000915,110.1508048,0,0,229.7000915,110.1508048
121,12.8124798,1.00805,0.0736614,0.9313923,229.0166434,111.1681475,0,0,229.0166434,111.1681475
122,13.0112207,0.8093091,0.0585073,0.9447266,228.0399214,112.8550464,0,0,228.0399214,112.8550464
123,13.1445304,0.6759994,0.0485236,0.9537219,227.2621455,113.8143665,0,0,227.2621455,113.8143665
124,13.3456961,0.4748337,0.0337244,0.9673759,226.0613014,115.2355706,0,0,226.0613014,115.2355706
125,13.4805942,0.3399356,0.0239744,0.9765869,225.4171016,116.4798475,0,0,225.4171016,116.4798475
126,13.6841,0.1364298,0.0095217,0.9905681,224.4435459,118.377627,0,0,224.4435459,118.377627
127,13.8205298,0.0,0.0,1.0,224.5683489,120.8973198,0,0,224.5683489,120.8973198
