SnapshotNumber,Time_Gyr,LookbackTime_Gyr,Redshift,ExpansionFactor,VirialRadius_ckpc,VirialMass_1E10Msun,MainHaloIdx,MainSubhaloIdx,VirialRadius00_ckpc,VirialMass00_1E10Msun,ReferencePotential_(km/s)^2,SFR_H_Msun/yr,SFR_B_Msun/yr,SFR_CD_Msun/yr,SFR_WD_Msun/yr
37,0.6885171,13.1320127,7.5951071,0.1163453,83.197,1.8942407,0,0,83.197,1.8942407,385836.812,0.0652336382680412,0.16119839806542216,0.023599765867992405,0.07656908490827374
38,0.7339396,13.0865902,7.2362761,0.1214141,86.71,2.1454483,0,0,86.71,2.1454483,382044.531,0.08073482553850932,0.3897908698934962,0.03610849185802929,0.08361686214109591
39,0.7879218,13.032608,6.8551173,0.1273055,93.696,2.7085992,0,0,93.696,2.7085992,377397.188,0.184400972725381,0.34535337087136625,0.06241715878206982,0.16431865496213133
40,0.8458613,12.9746685,6.4915977,0.1334829,101.252,3.4205664,0,0,101.252,3.4205664,375113.531,0.22484240828336202,0.43389023202254284,0.05558199786850464,0.11278991646628772
41,0.908045,12.9124848,6.1449012,0.1399599,104.099,3.720177,0,0,104.099,3.720177,374223.781,0.21581817138025408,0.5985240196676364,0.034779080750628,0.08015637814606856
42,0.9678925,12.8526373,5.8466137,0.1460576,107.12,4.0568432,0,0,107.12,4.0568432,367760.625,0.24927700893314955,0.48357127226629565,0.03661250972419994,0.08428142785430154
43,1.0390037,12.7815261,5.5297658,0.1531448,113.368,4.8145724,0,0,113.368,4.8145724,364986.281,0.13307985144632756,0.3257172120031016,0.07940077076141878,0.14122121940610505
44,1.1153094,12.7052204,5.227581,0.160576,121.292,5.903002,0,0,121.292,5.903002,360207.406,0.27612307336045894,0.46329429362090807,0.03811992888197352,0.09976801325989855
45,1.1971819,12.6233479,4.9393807,0.1683677,125.544,6.5557004,0,0,125.544,6.5557004,354225.625,0.39381797747819763,0.8233081328891164,0.18987255439301912,0.42625053017837383
46,1.2850184,12.5355114,4.6645177,0.1765375,129.657,7.2325481,0,0,129.657,7.2325481,350855.0,0.477127597457748,0.965295611922617,0.05195550896555116,0.15035045106966757
47,1.3695202,12.4510096,4.4280337,0.1842288,123.69,6.2900021,0,0,123.69,6.2900021,334377.062,0.18599016840032342,0.31186336118149854,0.0239817895529616,0.03718410320579424
48,1.4698785,12.3506513,4.1768349,0.1931682,133.483,7.9221481,0,0,133.483,7.9221481,333204.875,0.13576835149686037,0.19145180746915597,0.0908280627169717,0.20071035406263338
49,1.5775065,12.2430233,3.9372611,0.2025414,144.451,10.0640757,0,0,144.451,10.0640757,337245.938,0.25727496048371157,0.48949183068488256,0.1461349074764726,0.3869104896125961
50,1.692911,12.1276188,3.7087743,0.2123695,159.951,13.7034753,0,0,159.951,13.7034753,334446.312,0.5954848080432898,1.093461293842867,0.06778400015088248,0.19275791204443773
51,1.8166298,12.0039,3.4908614,0.2226744,193.752,24.4321425,0,0,193.752,24.4321425,331341.312,0.8386745013924701,1.1053431300003842,0.10892025019502455,0.2845138166741286
52,1.9492319,11.8712979,3.2830331,0.2334794,201.76,27.691094,0,0,201.76,27.691094,330189.062,0.4083831561737803,1.8924600479547635,0.7623745341246939,1.2261790751436008
53,2.0913186,11.7292112,3.0848226,0.2448087,207.96,30.4527981,0,0,207.96,30.4527981,313025.125,1.361996099899985,1.1210062382661468,0.42258908637741677,1.1011887146413606
54,2.2435237,11.5770061,2.895785,0.2566877,209.407,31.2458099,0,0,209.407,31.2458099,299266.312,1.4389418352703482,1.7483815780642826,0.6625490368893602,1.199220023577232
55,2.3897091,11.4308207,2.7331426,0.2678708,207.87,30.7156784,0,0,207.87,30.7156784,298470.938,0.7575741951182777,1.9563401501794713,1.2722836865406424,1.7025759692285753
56,2.5451363,11.2753935,2.5772903,0.2795412,205.994,30.061869,0,0,205.994,30.061869,291294.625,0.372031766465912,1.0925738631623128,1.5952517604310925,1.3528039686353301
57,2.6914781,11.1290517,2.4442257,0.290341,205.498,30.0129174,0,0,205.498,30.0129174,293394.344,0.3306265905487296,0.6812427134417626,1.638562186870376,1.3354996156185863
58,2.8459209,10.9746089,2.3161107,0.3015581,206.424,30.6133818,0,0,206.424,30.6133818,292229.812,0.20326936341162094,0.8775636868901019,2.1401705772908013,1.44471489960668
59,2.9880126,10.8325172,2.2079255,0.3117279,208.7,31.8316251,0,0,208.7,31.8316251,287355.219,0.147845466349967,0.3747983940996161,2.858092878936552,1.161479451887604
60,3.1368773,10.6836525,2.1032697,0.3222408,210.617,32.9320304,0,0,210.617,32.9320304,284716.562,0.2067931854733819,0.42099229283995526,2.766132302081515,1.5964792289713627
61,3.2927893,10.5277405,2.0020281,0.3331081,217.787,36.6796201,0,0,217.787,36.6796201,281051.375,0.18648986684869917,0.3014186564620216,2.8608567594216487,2.067403189807938
62,3.4560273,10.3645025,1.9040895,0.344342,241.475,50.4050973,0,0,241.475,50.4050973,284630.062,0.18870785238979745,0.1849259510666688,3.0017642368595876,1.866839853712105
63,3.6019898,10.21854,1.8226893,0.3542721,258.246,62.1180867,0,0,258.246,62.1180867,278223.688,0.6913511042257323,0.4303269851987773,2.3795692126406665,2.2287047363397883
64,3.7537196,10.0668102,1.7435706,0.3644885,266.169,68.5579678,0,0,266.169,68.5579678,276477.062,2.4960000795440527,4.289991898388267,3.393397755749622,3.141086106723466
65,3.9113954,9.9091344,1.6666696,0.3749996,269.355,71.678595,0,0,269.355,71.678595,275903.906,3.0351412552021797,3.402776930209313,3.4476627414040744,4.995995012572005
66,4.0474627,9.7730671,1.6042345,0.38399,276.231,77.9089351,0,0,276.231,77.9089351,265993.812,2.2584640686348174,3.4803056087728126,2.8085741990183357,3.329077791093504
67,4.2165016,9.6040282,1.531239,0.3950634,277.879,80.1215158,0,0,277.879,80.1215158,273204.125,1.0133710996528391,1.538470444817791,3.298763798401861,2.1803346657230307
68,4.3622849,9.4582449,1.4719748,0.4045349,277.207,80.2511041,0,0,277.207,80.2511041,263834.719,3.1323926755126874,2.0606509886941513,2.3754101882107443,4.211510128303558
69,4.5126456,9.3078842,1.4140982,0.4142334,276.381,80.30392,0,0,276.381,80.30392,260640.625,3.2967144659489382,2.3788220870075447,2.273534340387928,5.144713907461728
70,4.6676818,9.152848,1.3575767,0.4241644,276.881,81.5585202,0,0,276.881,81.5585202,249586.719,0.794078634830942,1.3781916520630908,6.404283181836685,4.308470030836082
71,4.8274896,8.9930402,1.3023785,0.4343335,277.28,82.7923499,0,0,277.28,82.7923499,253914.547,1.1713739660867828,1.129418357846633,6.57950585310305,5.061145194274864
72,4.9921623,8.8283675,1.2484726,0.4447464,276.758,83.2790179,0,0,276.758,83.2790179,252326.781,0.8270504779735869,0.7100007464338268,7.105236551915815,4.2281614359074045
73,5.127464,8.6930658,1.2062581,0.4532561,275.931,83.3319013,0,0,275.931,83.3319013,249198.062,0.3811683635022389,0.8281926372884522,4.928108709139861,2.91782051011454
74,5.3011186,8.5194112,1.1546027,0.4641227,273.859,82.5086427,0,0,273.859,82.5086427,249436.0,0.37609984107582123,0.7900260267402442,4.093745766182789,2.7319944126122513
75,5.4437164,8.3768134,1.1141506,0.4730032,272.828,82.4596264,0,0,272.828,82.4596264,235701.547,0.41659921902872016,0.8990084990390044,4.483568543046556,3.19376257472775
76,5.5896241,8.2309057,1.0744579,0.4820537,271.819,82.4656268,0,0,271.819,82.4656268,238045.516,0.26250220411156955,0.8224722925666502,5.423838816625529,2.299020512880378
77,5.7388805,8.0816493,1.0355104,0.4912773,270.612,82.3336012,0,0,270.612,82.3336012,235226.969,0.20642339195378337,0.7720821838415559,4.559025091125031,1.6662443652138668
78,5.9302152,7.8903146,0.9878528,0.5030554,269.332,82.441552,0,0,269.332,82.441552,234505.25,0.24982164042509497,1.0187814487274265,4.084063432282526,1.9752362564761006
79,6.0871354,7.7333944,0.9505314,0.5126808,269.595,83.7520922,0,0,269.595,83.7520922,223415.625,0.3670542897507745,0.9472573054803191,5.508909803927651,2.476850863118703
80,6.2070934,7.6134364,0.9230008,0.5200206,269.713,84.7222591,0,0,269.713,84.7222591,224437.062,0.42335414128508714,0.7695648518775956,6.093201695668832,2.610348520419359
81,6.3700838,7.450446,0.8868969,0.5299707,270.008,86.1918041,0,0,270.008,86.1918041,222079.406,0.3296366581594195,1.0571858510381171,6.182177090327896,2.695014302171681
82,6.5365796,7.2839502,0.8514709,0.5401111,269.701,87.1667951,0,0,269.701,87.1667951,223618.516,0.25072836998550346,0.9831878169357777,4.434761487148432,1.9740212322384283
83,6.7066037,7.1139261,0.81671,0.5504456,269.883,88.6785004,0,0,269.883,88.6785004,219520.125,0.25861674381724603,0.9779792513097856,5.287311264635759,2.2733198980726073
84,6.8364491,6.9840807,0.7910682,0.558326,270.48,90.3447976,0,0,270.48,90.3447976,218965.078,0.2226866049188316,0.5004436617512075,4.956080054706729,1.8969719045244537
85,7.0126931,6.8078367,0.7574414,0.569009,270.488,91.8383779,0,0,270.488,91.8383779,211200.781,0.2007981236971723,0.8453875431748801,4.834178141369914,1.538697918398284
86,7.1472212,6.6733086,0.7326362,0.5771552,270.179,92.6980104,0,0,270.179,92.6980104,206739.656,0.23923072978096827,0.32473429249575136,4.997714576882731,1.3289970901192456
87,7.3297275,6.4908023,0.7001064,0.5881985,269.459,93.5854777,0,0,269.459,93.5854777,203591.953,0.34794789745413646,0.3072694131171403,5.754590206501454,1.4282181859547183
88,7.4689628,6.351567,0.6761104,0.5966194,268.775,94.1408463,0,0,268.775,94.1408463,200546.5,0.5247549619606738,0.2961123088474206,7.609844938882962,2.1936167557764383
89,7.6577542,6.1627756,0.6446418,0.6080351,268.055,95.1543782,0,0,268.055,95.1543782,197864.969,0.39258836987427936,0.279383528277962,6.496854882987629,2.111691609385669
90,7.8017065,6.0188233,0.6214287,0.61674,267.347,95.7982555,0,0,267.347,95.7982555,190611.484,0.2951569582167326,0.2468826674855525,7.028280179280989,1.6933507230741716
91,7.9476796,5.8728502,0.5985433,0.6255695,266.445,96.2509756,0,0,266.445,96.2509756,195430.641,0.2640804163446353,0.1625053247067081,8.999875373123947,1.682924340124028
92,8.0956711,5.7248587,0.5759808,0.6345255,265.382,96.5800292,0,0,265.382,96.5800292,193402.844,0.1909250005180877,0.08563438132990837,9.125844295348662,1.4577254049745456
93,8.2961266,5.5244032,0.5463922,0.6466665,263.993,97.1202448,0,0,263.993,97.1202448,185572.906,0.1626792969317218,0.08672185112891447,7.255457344652534,1.1059258632194904
94,8.4488118,5.371718,0.5245658,0.6559245,263.002,97.6098792,0,0,263.002,97.6098792,191372.906,0.14820820273119273,0.10711139869460769,7.305115325122145,0.9691607697112922
95,8.6034987,5.2170311,0.5030475,0.665315,262.278,98.4529403,0,0,262.278,98.4529403,181381.906,0.10789370015876744,0.1026351808589206,6.678815377001204,0.8517834150831193
96,8.7601795,5.0603503,0.4818329,0.6748399,261.449,99.2099131,0,0,261.449,99.2099131,179830.734,0.1104243573783106,0.09694208590796112,6.7767719855060164,0.872993890550733
97,8.9188451,4.9016847,0.4609178,0.6845012,260.945,100.4032936,0,0,260.945,100.4032936,178811.875,0.05719227898216898,0.08160489791442477,6.29629763705226,0.7361318189571252
98,9.0794853,4.7410445,0.4402978,0.6943008,260.297,101.4850983,0,0,260.297,101.4850983,178528.094,0.061762476531418344,0.09033799044079549,6.814717812053634,0.7157088621035522
99,9.2420885,4.5784413,0.4199689,0.7042408,259.541,102.4898322,0,0,259.541,102.4898322,177340.484,0.043151673793934406,0.07335084497121172,8.068751664525047,0.7042151464766767
100,9.4066418,4.413888,0.399927,0.714323,258.545,103.2602919,0,0,258.545,103.2602919,175025.719,0.056355314692563836,0.054976928924848116,7.659240239954324,0.5070782357640612
101,9.5731313,4.2473985,0.3801679,0.7245495,257.417,103.9175096,0,0,257.417,103.9175096,174737.594,0.06737565307201433,0.06380437718989271,6.894653202737371,0.42582149844974754
102,9.7415418,4.078988,0.3606877,0.7349225,255.868,104.1032404,0,0,255.868,104.1032404,169886.172,0.024323101975354526,0.035257805239181914,6.3763165871666185,0.3274006686057922
103,9.8548746,3.9656552,0.3478538,0.7419202,254.603,103.9666723,0,0,254.603,103.9666723,169760.656,0.016990067687182118,0.05336070593973014,6.369712647710386,0.357036810461932
104,10.0264497,3.7940801,0.3288297,0.7525419,252.946,104.0804321,0,0,252.946,104.0804321,170180.141,0.06174086818294588,0.05625540936608603,6.629775715165409,0.4754457061188834
105,10.1998995,3.6206303,0.3100741,0.7633156,251.226,104.1497012,0,0,251.226,104.1497012,166964.172,0.01985808973636115,0.06614167217639758,6.136586738256847,0.36632120043587657
106,10.3752046,3.4453252,0.2915832,0.7742436,249.711,104.4938514,0,0,249.711,104.4938514,157664.375,0.030090481725573576,0.0953036926705553,6.250673399803983,0.28654878881222423
107,10.5523448,3.268185,0.2733533,0.785328,248.023,104.6784677,0,0,248.023,104.6784677,156912.75,0.009300549648707858,0.17371777574774752,5.901583197758712,0.38425869423771086
108,10.6714471,3.1490827,0.2613433,0.7928056,246.692,104.5618821,0,0,246.692,104.5618821,159460.844,0.00906279679362151,0.22200677614798858,5.347170691557911,0.46837177360289667
109,10.8515973,2.9689325,0.2435402,0.8041558,244.547,104.1949912,0,0,244.547,104.1949912,151618.281,0.007788364800774902,0.24067881112998576,4.218730552306126,0.314309847173257
110,11.0335233,2.7870065,0.2259884,0.8156684,242.266,103.6960804,0,0,242.266,103.6960804,155216.875,0.003584035457026991,0.18316481206037025,3.354132331428839,0.2574183561923088
111,11.155782,2.6647478,0.214425,0.8234349,240.918,103.5991735,0,0,240.918,103.5991735,152862.406,0.0012589029901109178,0.19330364124916025,3.28360133091665,0.16244897011699216
112,11.3406139,2.4799159,0.1972842,0.8352236,238.862,103.4149174,0,0,238.862,103.4149174,146581.078,0.005175272498543222,0.15765542824586143,2.995719800599989,0.16080858528725978
113,11.5271559,2.2933739,0.1803853,0.847181,236.963,103.4625941,0,0,236.963,103.4625941,147948.094,0.0015108239827759566,0.11362540623751358,2.723268736505926,0.10469687433138973
114,11.6524544,2.1680754,0.169252,0.8552476,235.675,103.495692,0,0,235.675,103.495692,148544.062,0.001667945914214058,0.101445738885791,2.514028144928571,0.08934847808879195
115,11.8417883,1.9787415,0.1527488,0.8674917,233.508,103.2368419,0,0,233.508,103.2368419,149036.25,0.0028538599268179555,0.04648660855698119,2.171572200485233,0.08718093632522919
116,11.9689232,1.8516066,0.1418762,0.8757517,232.258,103.3203521,0,0,232.258,103.3203521,143282.625,0.0026065705027562827,0.039985529321136484,2.532576792116913,0.09939020422658781
117,12.1609735,1.6595563,0.1257593,0.8882893,230.35,103.4543084,0,0,230.35,103.4543084,138131.891,0.00750347670699068,0.05861260608678528,2.2759885585171706,0.08454179078569102
118,12.3546162,1.4659136,0.1098699,0.9010065,228.749,104.0139775,0,0,228.749,104.0139775,134761.312,0.005377653104812819,0.10491738820680517,2.1187816460440594,0.10330482029145636
119,12.4845818,1.335948,0.0994018,0.9095856,227.435,104.0696246,0,0,227.435,104.0696246,136071.547,0.003046136757971604,0.14841000980212052,2.3478232468105174,0.12561527976094636
120,12.6808145,1.1397153,0.0838844,0.9226076,225.476,104.1647191,0,0,225.476,104.1647191,131738.141,0.011131218989128479,0.18197341458338437,2.45240730727565,0.16309195475815164
121,12.8124798,1.00805,0.0736614,0.9313923,224.137,104.2093449,0,0,224.137,104.2093449,132808.547,0.007457883953354705,0.1410251143301668,2.275405175992878,0.1360047455960648
122,13.0112207,0.8093091,0.0585073,0.9447266,222.244,104.4469628,0,0,222.244,104.4469628,129980.844,0.007840566072108215,0.08802203049428772,1.9855000805933283,0.07867364905449552
123,13.1445304,0.6759994,0.0485236,0.9537219,220.946,104.5710122,0,0,220.946,104.5710122,128914.602,0.010149175824352067,0.10258086885629744,2.2041797883276466,0.09001037995320084
124,13.3456961,0.4748337,0.0337244,0.9673759,218.903,104.6385138,0,0,218.903,104.6385138,129283.875,0.007733217569337335,0.11609212769528089,2.1131533954526107,0.10981769870934033
125,13.4805942,0.3399356,0.0239744,0.9765869,217.54,104.6927087,0,0,217.54,104.6927087,126341.844,0.016251023056094684,0.13700054429196734,2.224735517043802,0.12324287007070006
126,13.6841,0.1364298,0.0095217,0.9905681,215.555,104.8570498,0,0,215.555,104.8570498,123342.938,0.02831454574655498,0.18292522823661433,2.3911783893387533,0.1741840745683736
127,13.8205298,0.0,0.0,1.0,214.224,104.9708321,0,0,214.224,104.9708321,118322.617,0.05113882027964653,0.22893298279631014,2.3913846285796896,0.2005297078256056
