SnapshotNumber,Time_Gyr,LookbackTime_Gyr,Redshift,ExpansionFactor,VirialRadius_ckpc,VirialMass_1E10Msun,MainHaloIdx,MainSubhaloIdx,VirialRadius00_ckpc,VirialMass00_1E10Msun
43,1.0390037,12.7815261,5.5297658,0.1531448,112.7282629,4.7335362,0,0,112.7282629,4.7335362
44,1.1153094,12.7052204,5.227581,0.160576,120.942921,5.8525204,0,0,120.942921,5.8525204
45,1.1971819,12.6233479,4.9393807,0.1683677,128.1623324,6.9740034,0,0,128.1623324,6.9740034
46,1.2850184,12.5355114,4.6645177,0.1765375,132.7368922,7.7606004,0,0,132.7368922,7.7606004
47,1.3695202,12.4510096,4.4280337,0.1842288,135.292803,8.231606,0,0,135.292803,8.231606
48,1.4698785,12.3506513,4.1768349,0.1931682,136.0501413,8.3881581,0,0,136.0501413,8.3881581
49,1.5775065,12.2430233,3.9372611,0.2025414,140.5665212,9.2740303,0,0,140.5665212,9.2740303
50,1.692911,12.1276188,3.7087743,0.2123695,146.8792199,10.6105978,0,0,146.8792199,10.6105978
51,1.8166298,12.0039,3.4908614,0.2226744,149.7645307,11.283805,0,0,149.7645307,11.283805
52,1.9492319,11.8712979,3.2830331,0.2334794,152.3622734,11.9263383,0,0,152.3622734,11.9263383
53,2.0913186,11.7292112,3.0848226,0.2448087,164.5554888,15.0890176,0,0,164.5554888,15.0890176
54,2.2435237,11.5770061,2.895785,0.2566877,177.1618008,18.9220453,0,0,177.1618008,18.9220453
55,2.3897091,11.4308207,2.7331426,0.2678708,183.3095357,21.0635824,0,0,183.3095357,21.0635824
56,2.5451363,11.2753935,2.5772903,0.2795412,185.9354449,22.1091891,0,0,185.9354449,22.1091891
57,2.6914781,11.1290517,2.4442257,0.290341,202.2309871,28.6048989,0,0,202.2309871,28.6048989
58,2.8459209,10.9746089,2.3161107,0.3015581,212.0110038,33.1672954,0,0,212.0110038,33.1672954
59,2.9880126,10.8325172,2.2079255,0.3117279,214.4358231,34.5258191,0,0,214.4358231,34.5258191
60,3.1368773,10.6836525,2.1032697,0.3222408,216.4077808,35.7252591,0,0,216.4077808,35.7252591
61,3.2927893,10.5277405,2.0020281,0.3331081,214.6857809,35.1359792,0,0,214.6857809,35.1359792
62,3.4560273,10.3645025,1.9040895,0.344342,211.7048231,33.9657363,0,0,211.7048231,33.9657363
63,3.6019898,10.21854,1.8226893,0.3542721,210.6275067,33.699853,0,0,210.6275067,33.699853
64,3.7537196,10.0668102,1.7435706,0.3644885,209.7271925,33.5412393,0,0,209.7271925,33.5412393
65,3.9113954,9.9091344,1.6666696,0.3749996,209.1250994,33.5425818,0,0,209.1250994,33.5425818
66,4.0474627,9.7730671,1.6042345,0.38399,208.5128919,33.5095797,0,0,208.5128919,33.5095797
67,4.2165016,9.6040282,1.531239,0.3950634,208.7502506,33.9624181,0,0,208.7502506,33.9624181
68,4.3622849,9.4582449,1.4719748,0.4045349,210.3632788,35.0738166,0,0,210.3632788,35.0738166
69,4.5126456,9.3078842,1.4140982,0.4142334,211.0099413,35.7327202,0,0,211.0099413,35.7327202
70,4.6676818,9.152848,1.3575767,0.4241644,211.7470397,36.4775487,0,0,211.7470397,36.4775487
71,4.8274896,8.9930402,1.3023785,0.4343335,212.3164809,37.1738111,0,0,212.3164809,37.1738111
72,4.9921623,8.8283675,1.2484726,0.4447464,212.833569,37.8762063,0,0,212.833569,37.8762063
73,5.127464,8.6930658,1.2062581,0.4532561,213.3281855,38.5066642,0,0,213.3281855,38.5066642
74,5.3011186,8.5194112,1.1546027,0.4641227,278.2600009,86.5487657,0,0,278.2600009,86.5487657
75,5.4437164,8.3768134,1.1141506,0.4730032,214.9909502,40.3493285,0,0,214.9909502,40.3493285
76,5.5896241,8.2309057,1.0744579,0.4820537,215.6346882,41.1723816,0,0,215.6346882,41.1723816
77,5.7388805,8.0816493,1.0355104,0.4912773,218.2669409,43.2053558,0,0,218.2669409,43.2053558
78,5.9302152,7.8903146,0.9878528,0.5030554,229.8588877,51.2485186,0,0,229.8588877,51.2485186
79,6.0871354,7.7333944,0.9505314,0.5126808,245.7936534,63.4787296,0,0,245.7936534,63.4787296
80,6.2070934,7.6134364,0.9230008,0.5200206,250.846108,68.1560089,0,0,250.846108,68.1560089
81,6.3700838,7.450446,0.8868969,0.5299707,254.8097465,72.4405832,0,0,254.8097465,72.4405832
82,6.5365796,7.2839502,0.8514709,0.5401111,260.2020011,78.2838134,0,0,260.2020011,78.2838134
83,6.7066037,7.1139261,0.81671,0.5504456,269.420888,88.2257071,0,0,269.420888,88.2257071
84,6.8364491,6.9840807,0.7910682,0.558326,270.8681718,90.7355718,0,0,270.8681718,90.7355718
85,7.0126931,6.8078367,0.7574414,0.569009,271.8972908,93.2741946,0,0,271.8972908,93.2741946
86,7.1472212,6.6733086,0.7326362,0.5771552,272.2411807,94.836211,0,0,272.2411807,94.836211
87,7.3297275,6.4908023,0.7001064,0.5881985,271.7399458,95.9735841,0,0,271.7399458,95.9735841
88,7.4689628,6.351567,0.6761104,0.5966194,270.5565821,96.0291412,0,0,270.5565821,96.0291412
89,7.6577542,6.1627756,0.6446418,0.6080351,268.4140867,95.5511698,0,0,268.4140867,95.5511698
90,7.8017065,6.0188233,0.6214287,0.61674,266.0687754,94.4273961,0,0,266.0687754,94.4273961
91,7.9476796,5.8728502,0.5985433,0.6255695,265.076596,94.7860914,0,0,265.076596,94.7860914
92,8.0956711,5.7248587,0.5759808,0.6345255,266.123811,97.4029388,0,0,266.123811,97.4029388
93,8.2961266,5.5244032,0.5463922,0.6466665,262.8099572,95.8123952,0,0,262.8099572,95.8123952
94,8.4488118,5.371718,0.5245658,0.6559245,260.7670227,95.1445502,0,0,260.7670227,95.1445502
95,8.6034987,5.2170311,0.5030475,0.665315,258.7441412,94.5137207,0,0,258.7441412,94.5137207
96,8.7601795,5.0603503,0.4818329,0.6748399,257.6065561,94.9020127,0,0,257.6065561,94.9020127
97,8.9188451,4.9016847,0.4609178,0.6845012,256.7985908,95.6865445,0,0,256.7985908,95.6865445
98,9.0794853,4.7410445,0.4402978,0.6943008,255.8827972,96.3945461,0,0,255.8827972,96.3945461
99,9.2420885,4.5784413,0.4199689,0.7042408,255.2630039,97.4920441,0,0,255.2630039,97.4920441
100,9.4066418,4.413888,0.399927,0.714323,255.4312548,99.5654674,0,0,255.4312548,99.5654674
101,9.5731313,4.2473985,0.3801679,0.7245495,253.882695,99.6796213,0,0,253.882695,99.6796213
102,9.7415418,4.078988,0.3606877,0.7349225,252.1960956,99.6767055,0,0,252.1960956,99.6767055
103,9.8548746,3.9656552,0.3478538,0.7419202,251.025023,99.6309539,0,0,251.025023,99.6309539
104,10.0264497,3.7940801,0.3288297,0.7525419,249.1516808,99.4609502,0,0,249.1516808,99.4609502
105,10.1998995,3.6206303,0.3100741,0.7633156,247.5051871,99.5764775,0,0,247.5051871,99.5764775
106,10.3752046,3.4453252,0.2915832,0.7742436,246.0796493,100.0009182,0,0,246.0796493,100.0009182
107,10.5523448,3.268185,0.2733533,0.785328,244.5692824,100.3676402,0,0,244.5692824,100.3676402
108,10.6714471,3.1490827,0.2613433,0.7928056,243.8080193,100.9343341,0,0,243.8080193,100.9343341
109,10.8515973,2.9689325,0.2435402,0.8041558,245.2432538,105.0907161,0,0,245.2432538,105.0907161
110,11.0335233,2.7870065,0.2259884,0.8156684,244.2256564,106.2324797,0,0,244.2256564,106.2324797
111,11.155782,2.6647478,0.214425,0.8234349,243.3601049,106.7669314,0,0,243.3601049,106.7669314
112,11.3406139,2.4799159,0.1972842,0.8352236,242.2280828,107.8507287,0,0,242.2280828,107.8507287
113,11.5271559,2.2933739,0.1803853,0.847181,241.5515609,109.6038796,0,0,241.5515609,109.6038796
114,11.6524544,2.1680754,0.169252,0.8552476,241.587577,111.4658706,0,0,241.587577,111.4658706
115,11.8417883,1.9787415,0.1527488,0.8674917,244.3662467,118.3092698,0,0,244.3662467,118.3092698
116,11.9689232,1.8516066,0.1418762,0.8757517,247.2337252,124.6357569,0,0,247.2337252,124.6357569
117,12.1609735,1.6595563,0.1257593,0.8882893,247.0343834,127.5817254,0,0,247.0343834,127.5817254
118,12.3546162,1.4659136,0.1098699,0.9010065,245.720236,128.9268157,0,0,245.720236,128.9268157
119,12.4845818,1.335948,0.0994018,0.9095856,244.4897304,129.2663277,0,0,244.4897304,129.2663277
120,12.6808145,1.1397153,0.0838844,0.9226076,241.6451411,128.2248596,0,0,241.6451411,128.2248596
121,12.8124798,1.00805,0.0736614,0.9313923,238.9436928,126.2591394,0,0,238.9436928,126.2591394
122,13.0112207,0.8093091,0.0585073,0.9447266,236.0865045,125.2259346,0,0,236.0865045,125.2259346
123,13.1445304,0.6759994,0.0485236,0.9537219,233.7966246,123.9194472,0,0,233.7966246,123.9194472
124,13.3456961,0.4748337,0.0337244,0.9673759,230.9622157,122.9013502,0,0,230.9622157,122.9013502
125,13.4805942,0.3399356,0.0239744,0.9765869,228.9437097,122.0338373,0,0,228.9437097,122.0338373
126,13.6841,0.1364298,0.0095217,0.9905681,225.5823622,120.1638757,0,0,225.5823622,120.1638757
127,13.8205298,0.0,0.0,1.0,223.3252442,118.9036466,0,0,223.3252442,118.9036466
