SnapshotNumber,Time_Gyr,LookbackTime_Gyr,Redshift,ExpansionFactor,VirialRadius_ckpc,VirialMass_1E10Msun,MainHaloIdx,MainSubhaloIdx,VirialRadius00_ckpc,VirialMass00_1E10Msun,ReferencePotential_(km/s)^2,SFR_H_Msun/yr,SFR_B_Msun/yr,SFR_CD_Msun/yr,SFR_WD_Msun/yr
37,0.6885171,13.1320127,7.5951071,0.1163453,61.165,0.752663,0,0,61.165,0.752663,407319.688,0.05084659267346078,0.05744897668371366,0.012455498799985686,0.012797321358543137
38,0.7339396,13.0865902,7.2362761,0.1214141,54.329,0.5277193,0,0,54.329,0.5277193,396329.281,0.021089253318243212,0.033975068606903955,0.012642401950266313,0.018960196022035115
39,0.7879218,13.032608,6.8551173,0.1273055,57.038,0.6110902,0,0,57.038,0.6110902,395892.188,0.022818746776863498,0.04427829127433318,0.0043707085788168825,0.008686902675651987
40,0.8458613,12.9746685,6.4915977,0.1334829,60.628,0.7343154,0,0,60.628,0.7343154,393990.25,0.01905306223776175,0.049280629507822055,0.005642763025629045,0.011678543910252642
41,0.908045,12.9124848,6.1449012,0.1399599,71.19,1.1898246,0,0,71.19,1.1898246,388359.656,0.027706375076993615,0.04743397729577743,0.011189117921322683,0.019322361483917274
42,0.9678925,12.8526373,5.8466137,0.1460576,76.419,1.473029,0,0,76.419,1.473029,386158.5,0.050476858731292415,0.06470664065978213,0.011102777294983166,0.020294702289112072
43,1.0390037,12.7815261,5.5297658,0.1531448,81.501,1.7887395,0,0,81.501,1.7887395,386609.812,0.010476213292266534,0.052683587961275154,0.03485855427553835,0.046950210387311966
44,1.1153094,12.7052204,5.227581,0.160576,85.109,2.0393747,0,0,85.109,2.0393747,384851.469,0.016679158840243267,0.0391177739433082,0.05540542033772906,0.06872769131142192
45,1.1971819,12.6233479,4.9393807,0.1683677,89.584,2.3816769,0,0,89.584,2.3816769,384107.562,0.01852185855814674,0.049787215885898434,0.04984033510853918,0.07640103959295007
46,1.2850184,12.5355114,4.6645177,0.1765375,107.121,4.0791765,0,0,107.121,4.0791765,382188.094,0.028618096499771657,0.08234925037158866,0.03596268532350097,0.06091681395777094
47,1.3695202,12.4510096,4.4280337,0.1842288,113.109,4.810102,0,0,113.109,4.810102,378060.938,0.08626041614742373,0.5077898162348341,0.10793899263371386,0.27358847929642693
48,1.4698785,12.3506513,4.1768349,0.1931682,120.855,5.8793515,0,0,120.855,5.8793515,378283.812,0.2601373469284605,0.4581291615279963,0.09982053266405248,0.2488443697074099
49,1.5775065,12.2430233,3.9372611,0.2025414,131.367,7.5704741,0,0,131.367,7.5704741,376504.125,0.14088106991052204,0.3833320897526592,0.08077881642610096,0.21969919756579093
50,1.692911,12.1276188,3.7087743,0.2123695,137.575,8.7182206,0,0,137.575,8.7182206,373860.312,0.3046431718295323,0.9349098322153914,0.031071693151319683,0.10559907779998298
51,1.8166298,12.0039,3.4908614,0.2226744,144.783,10.1955784,0,0,144.783,10.1955784,369153.625,0.32421884766873255,1.033129844131324,0.12151049423436489,0.2689732594470576
52,1.9492319,11.8712979,3.2830331,0.2334794,159.789,13.7553272,0,0,159.789,13.7553272,373059.812,0.19269050832110216,0.6618175744091918,0.08918851228402702,0.2209784615876499
53,2.0913186,11.7292112,3.0848226,0.2448087,166.792,15.7112728,0,0,166.792,15.7112728,372170.125,0.37171273949574823,1.1077911025608123,0.10278921529085741,0.29744753025165177
54,2.2435237,11.5770061,2.895785,0.2566877,179.147,19.562496,0,0,179.147,19.562496,367423.938,0.8069962952171392,0.7363623369341258,0.33315506001790585,0.8670058519336937
55,2.3897091,11.4308207,2.7331426,0.2678708,193.418,24.7458151,0,0,193.418,24.7458151,363243.938,0.46845418906602915,0.6875224194774533,0.9019384740300741,1.1892772894006107
56,2.5451363,11.2753935,2.5772903,0.2795412,199.446,27.2844407,0,0,199.446,27.2844407,354194.438,0.8134137430308747,1.1469996369398494,0.5987559312892243,0.9448408952118132
57,2.6914781,11.1290517,2.4442257,0.290341,201.358,28.2370427,0,0,201.358,28.2370427,360649.188,0.6443614377811807,0.9030054743359651,0.7242193087173723,1.2995381045546217
58,2.8459209,10.9746089,2.3161107,0.3015581,201.608,28.5220248,0,0,201.608,28.5220248,359990.062,0.5781673326912274,1.0024468196324814,0.4180092546244658,0.8452638243265416
59,2.9880126,10.8325172,2.2079255,0.3117279,199.452,27.7831179,0,0,199.452,27.7831179,357874.562,0.5724984581035701,1.2162337154324967,0.2850990424739204,0.7453797939908978
60,3.1368773,10.6836525,2.1032697,0.3222408,198.822,27.7054674,0,0,198.822,27.7054674,355181.438,1.1057276230730873,2.822017267234932,0.5285425512285443,1.046745294054668
61,3.2927893,10.5277405,2.0020281,0.3331081,200.173,28.4816544,0,0,200.173,28.4816544,352284.312,0.6914187268443898,2.0630676179641005,0.33408332351052383,0.7783777904693562
62,3.4560273,10.3645025,1.9040895,0.344342,204.35,30.5449655,0,0,204.35,30.5449655,348852.875,0.37373148904567594,1.1257324056674014,0.7029657403384885,0.9922864170568646
63,3.6019898,10.21854,1.8226893,0.3542721,219.463,38.1217215,0,0,219.463,38.1217215,349862.312,0.2957149114389076,0.7385784934164766,1.1833172978016877,1.5166451784774102
64,3.7537196,10.0668102,1.7435706,0.3644885,226.651,42.3303761,0,0,226.651,42.3303761,346669.219,0.3026354694691621,0.9074587178880142,0.9857701291749237,1.424822346450646
65,3.9113954,9.9091344,1.6666696,0.3749996,231.772,45.665267,0,0,231.772,45.665267,341050.938,1.7124539016110276,2.9825196742326727,0.5210630608770643,1.1677928564663576
66,4.0474627,9.7730671,1.6042345,0.38399,237.383,49.4446683,0,0,237.383,49.4446683,331060.25,2.1852278077600324,4.625697418026926,1.4401503090793761,3.12773145905758
67,4.2165016,9.6040282,1.531239,0.3950634,239.999,51.6186799,0,0,239.999,51.6186799,321151.469,0.8423127379661818,1.823919696360636,2.2961733642026063,2.755678441049096
68,4.3622849,9.4582449,1.4719748,0.4045349,241.569,53.1053198,0,0,241.569,53.1053198,329837.688,0.6709106655927669,0.7612547442229902,1.5218173930316965,2.126616922784498
69,4.5126456,9.3078842,1.4140982,0.4142334,241.032,53.263137,0,0,241.032,53.263137,325451.5,0.5721600514060649,0.38654002045303204,1.7600767679574019,2.1221481555629134
70,4.6676818,9.152848,1.3575767,0.4241644,242.576,54.8435485,0,0,242.576,54.8435485,334167.281,0.5101980488695442,0.4448304518883374,3.088401343672676,2.4787661842751665
71,4.8274896,8.9930402,1.3023785,0.4343335,246.133,57.9131724,0,0,246.133,57.9131724,334886.75,0.49075152130636296,0.48204405958646707,4.209533211364414,2.2112014835776854
72,4.9921623,8.8283675,1.2484726,0.4447464,246.54,58.8675954,0,0,246.54,58.8675954,329071.375,0.44032302541954366,0.6034430511554963,4.370966109534717,2.2583195090258217
73,5.127464,8.6930658,1.2062581,0.4532561,246.532,59.4380494,0,0,246.532,59.4380494,323611.25,0.5314089399797248,0.9185177761856183,3.4640955466707286,2.7497897346481874
74,5.3011186,8.5194112,1.1546027,0.4641227,249.594,62.4667231,0,0,249.594,62.4667231,322637.75,0.4530991571497953,0.8484903925041974,2.7937626234218342,2.2935755202559536
75,5.4437164,8.3768134,1.1141506,0.4730032,252.089,65.0472642,0,0,252.089,65.0472642,323815.875,0.9025927906917197,2.5538194436953843,1.04933365392666,1.8243503129384409
76,5.5896241,8.2309057,1.0744579,0.4820537,252.835,66.3688708,0,0,252.835,66.3688708,322112.75,1.441822280590072,3.9558660964737005,0.02145986648553839,0.056418093378350104
77,5.7388805,8.0816493,1.0355104,0.4912773,252.696,67.0390687,0,0,252.696,67.0390687,321892.656,2.009281111984973,4.46526104618735,0.00653127530527573,0.03862956003392173
78,5.9302152,7.8903146,0.9878528,0.5030554,252.022,67.5380471,0,0,252.022,67.5380471,317602.0,2.0897592683492294,6.289035435868011,0.016618735689949503,0.04984716793493302
79,6.0871354,7.7333944,0.9505314,0.5126808,251.971,68.3813108,0,0,251.971,68.3813108,314452.188,2.5316357862723433,6.0437078202047845,0.024066020342286658,0.05765049334933071
80,6.2070934,7.6134364,0.9230008,0.5200206,253.792,70.5895235,0,0,253.792,70.5895235,310877.656,2.5733299492874426,6.2199522417929325,0.019089538883971167,0.0642524179094488
81,6.3700838,7.450446,0.8868969,0.5299707,268.388,84.6497703,0,0,268.388,84.6497703,313027.25,0.27120366489488396,2.055845574522002,2.7502931229505125,2.878795570226338
82,6.5365796,7.2839502,0.8514709,0.5401111,274.165,91.5723398,0,0,274.165,91.5723398,311051.531,0.33393419367800226,1.0766686146652802,3.0688836033794478,2.1777458693857668
83,6.7066037,7.1139261,0.81671,0.5504456,275.586,94.4303794,0,0,275.586,94.4303794,309888.812,0.29253991975312243,0.9871490595547102,3.64041020316621,1.9756511511686297
84,6.8364491,6.9840807,0.7910682,0.558326,276.082,96.062543,0,0,276.082,96.062543,306778.625,1.2282273680841718,0.7088477800756915,3.4930386493277177,1.6617548034553444
85,7.0126931,6.8078367,0.7574414,0.569009,276.965,98.5915347,0,0,276.965,98.5915347,302423.344,1.9531843863557377,1.371684729713336,3.9559200773037757,2.6995841611365874
86,7.1472212,6.6733086,0.7326362,0.5771552,278.548,101.5861819,0,0,278.548,101.5861819,303611.75,1.1140909732119524,1.2351007530782905,4.199303193226748,2.9994268425753785
87,7.3297275,6.4908023,0.7001064,0.5881985,278.977,103.857258,0,0,278.977,103.857258,303427.625,1.3489794136985607,1.2733614278278924,5.647354403331306,3.5720077712936606
88,7.4689628,6.351567,0.6761104,0.5966194,280.541,107.0624255,0,0,280.541,107.0624255,300010.625,1.4553225483721421,1.4443152274264237,4.8991688539643015,4.603333601228296
89,7.6577542,6.1627756,0.6446418,0.6080351,279.42,107.7851634,0,0,279.42,107.7851634,295325.375,0.247969348195793,0.34356942887268543,5.51275665684907,2.1059938931473274
90,7.8017065,6.0188233,0.6214287,0.61674,278.246,107.9982393,0,0,278.246,107.9982393,296693.5,0.18210721824380074,0.2060391984503631,6.055938650064586,1.4393744010951262
91,7.9476796,5.8728502,0.5985433,0.6255695,277.526,108.7847976,0,0,277.526,108.7847976,293548.5,0.24492805920145028,0.21764000855575374,5.067136738794219,1.4260449242042454
92,8.0956711,5.7248587,0.5759808,0.6345255,275.995,108.6501771,0,0,275.995,108.6501771,290532.656,0.33723732879681845,0.20190955077844308,7.213424756646222,2.2889276651446604
93,8.2961266,5.5244032,0.5463922,0.6466665,274.114,108.7138173,0,0,274.114,108.7138173,286939.281,0.2728505348254262,0.05840901031179414,7.244953266461829,1.6307651631105273
94,8.4488118,5.371718,0.5245658,0.6559245,272.565,108.6546915,0,0,272.565,108.6546915,285139.062,0.3221884897198266,0.04095981958003225,9.411296584760505,1.4264800458938156
95,8.6034987,5.2170311,0.5030475,0.665315,270.814,108.3757801,0,0,270.814,108.3757801,280366.625,0.17447112605223045,0.06644998781571033,8.797440003749998,0.7841657394354122
96,8.7601795,5.0603503,0.4818329,0.6748399,269.552,108.7182867,0,0,269.552,108.7182867,271764.188,0.14675909791472794,0.0704476197270313,9.267782082100082,0.9266996178500845
97,8.9188451,4.9016847,0.4609178,0.6845012,268.227,109.031872,0,0,268.227,109.031872,277913.938,0.17705715364686864,0.05976497197138192,9.21912312648014,1.3331422068348606
98,9.0794853,4.7410445,0.4402978,0.6943008,266.787,109.2492146,0,0,266.787,109.2492146,276643.312,0.1711786938415346,0.059509428905424114,10.338343114017126,1.1398794246432709
99,9.2420885,4.5784413,0.4199689,0.7042408,265.095,109.2092045,0,0,265.095,109.2092045,277480.094,0.16466159797536514,0.046753070346055636,10.196640103105905,1.0525928047591617
100,9.4066418,4.413888,0.399927,0.714323,263.074,108.765029,0,0,263.074,108.765029,274077.844,0.11779770894941162,0.10435739942196258,10.386323653529004,0.8119401850486407
101,9.5731313,4.2473985,0.3801679,0.7245495,261.448,108.8612266,0,0,261.448,108.8612266,272648.781,0.1407188650172158,0.1038297078110545,8.818874955483366,1.0298353081592695
102,9.7415418,4.078988,0.3606877,0.7349225,259.901,109.0913018,0,0,259.901,109.0913018,268881.312,0.13840434150061703,0.2704604790607519,11.001676938907238,1.3688895351901802
103,9.8548746,3.9656552,0.3478538,0.7419202,258.785,109.1714346,0,0,258.785,109.1714346,267133.25,0.12002406612766552,0.4258699485844714,11.961127017048037,1.540586504366585
104,10.0264497,3.7940801,0.3288297,0.7525419,257.615,109.9449902,0,0,257.615,109.9449902,264530.5,0.10214115393699688,0.4866417846643775,12.492952802262437,1.3308050596482748
105,10.1998995,3.6206303,0.3100741,0.7633156,257.205,111.7585165,0,0,257.205,111.7585165,262187.281,0.137727697614747,0.35150088955875175,10.17349510277429,1.116652753727308
106,10.3752046,3.4453252,0.2915832,0.7742436,256.654,113.462651,0,0,256.654,113.462651,261856.469,0.03234526121137149,0.3700386484645755,8.120413492965765,0.7445378157040242
107,10.5523448,3.268185,0.2733533,0.785328,254.886,113.6138993,0,0,254.886,113.6138993,259479.328,0.028057443690301324,0.45960745116956164,8.57346285153293,0.6598747174861315
108,10.6714471,3.1490827,0.2613433,0.7928056,253.5,113.4517085,0,0,253.5,113.4517085,259755.688,0.02338317920220916,0.517264300148889,7.8818136908359255,0.5306870476529378
109,10.8515973,2.9689325,0.2435402,0.8041558,251.491,113.3426544,0,0,251.491,113.3426544,256132.359,0.01687104480205447,0.25813232795540053,6.330121159718154,0.4073753905435393
110,11.0335233,2.7870065,0.2259884,0.8156684,249.469,113.2203162,0,0,249.469,113.2203162,253017.234,0.0024966120225544982,0.07959594248788486,5.9749188056598745,0.4634177311958321
111,11.155782,2.6647478,0.214425,0.8234349,248.251,113.3541936,0,0,248.251,113.3541936,254036.344,0.004623737388297349,0.042239885380239726,6.293083340786582,0.4584562712167386
112,11.3406139,2.4799159,0.1972842,0.8352236,246.141,113.1705568,0,0,246.141,113.1705568,249843.547,0.015677465765407426,0.01566809644106092,5.3375677022295855,0.3447384610608269
113,11.5271559,2.2933739,0.1803853,0.847181,244.49,113.6525922,0,0,244.49,113.6525922,246486.25,0.06751291132005272,0.04245852379368509,6.035590260683225,0.4273676143558963
114,11.6524544,2.1680754,0.169252,0.8552476,243.407,114.0099478,0,0,243.407,114.0099478,245891.781,0.02017320148512246,0.11554694976228112,6.693942196869759,0.408752854701164
115,11.8417883,1.9787415,0.1527488,0.8674917,241.297,113.9153375,0,0,241.297,113.9153375,243388.875,0.02793339459187383,0.31962978716302287,6.045021396044884,0.4673798036543341
116,11.9689232,1.8516066,0.1418762,0.8757517,239.807,113.7283008,0,0,239.807,113.7283008,241640.312,0.024153152785847752,0.27267538538000174,6.1954367691023196,0.6653859209477416
117,12.1609735,1.6595563,0.1257593,0.8882893,237.89,113.9460937,0,0,237.89,113.9460937,240088.625,0.014170820783214544,0.2723912608078891,5.786824786344315,0.5145289431680784
118,12.3546162,1.4659136,0.1098699,0.9010065,235.946,114.1280982,0,0,235.946,114.1280982,238266.969,0.011438997111198298,0.17698908637161131,6.105098530244814,0.3886818001401113
119,12.4845818,1.335948,0.0994018,0.9095856,234.574,114.1620516,0,0,234.574,114.1620516,237565.5,0.007120954427206473,0.16760468101841627,5.595290948174302,0.3258044157193149
120,12.6808145,1.1397153,0.0838844,0.9226076,233.071,115.0636869,0,0,233.071,115.0636869,235202.156,0.0036068158859992724,0.16648309176805695,4.739825524483542,0.2605572150412552
121,12.8124798,1.00805,0.0736614,0.9313923,231.818,115.297781,0,0,231.818,115.297781,232981.453,0.0031188729744555128,0.14246595031370865,4.478916989872269,0.23663562651571096
122,13.0112207,0.8093091,0.0585073,0.9447266,229.533,115.0646663,0,0,229.533,115.0646663,231497.609,0.0030711835856379647,0.12738759092442972,4.014483826575853,0.1755368277721573
123,13.1445304,0.6759994,0.0485236,0.9537219,228.057,115.0121713,0,0,228.057,115.0121713,228445.109,0.003242860155448367,0.1147503966640346,3.497334200592738,0.18457480239443827
124,13.3456961,0.4748337,0.0337244,0.9673759,225.999,115.1430879,0,0,225.999,115.1430879,225211.531,0.00643862943044152,0.07929268620018101,3.230232808237361,0.19395133901908754
125,13.4805942,0.3399356,0.0239744,0.9765869,225.032,115.8883302,0,0,225.032,115.8883302,224640.281,0.008551479377072936,0.04226293659232459,3.763349542169337,0.154923851937092
126,13.6841,0.1364298,0.0095217,0.9905681,224.38,118.275958,0,0,224.38,118.275958,224073.312,0.018719514949286403,0.040661271253327455,4.2512060409308985,0.18419467570718187
127,13.8205298,0.0,0.0,1.0,223.091,118.5526404,0,0,223.091,118.5526404,220466.734,0.024120602347735068,0.08601802100982274,4.335121707222487,0.31809909992981533
