SnapshotNumber,Time_Gyr,LookbackTime_Gyr,Redshift,ExpansionFactor,VirialRadius_ckpc,VirialMass_1E10Msun,MainHaloIdx,MainSubhaloIdx,VirialRadius00_ckpc,VirialMass00_1E10Msun,ReferencePotential_(km/s)^2
42,0.9678925,12.8526373,5.8466137,0.1460576,108.19,4.1796701,0,0,108.19,4.1796701,214876.422
43,1.0390037,12.7815261,5.5297658,0.1531448,113.297,4.8048971,0,0,113.297,4.8048971,214142.812
44,1.1153094,12.7052204,5.227581,0.160576,118.051,5.4427908,0,0,118.051,5.4427908,214542.703
45,1.1971819,12.6233479,4.9393807,0.1683677,125.48,6.5452637,0,0,125.48,6.5452637,210354.0
46,1.2850184,12.5355114,4.6645177,0.1765375,129.228,7.1612674,0,0,129.228,7.1612674,206830.047
47,1.3695202,12.4510096,4.4280337,0.1842288,135.05,8.1863582,0,0,135.05,8.1863582,209983.75
48,1.4698785,12.3506513,4.1768349,0.1931682,139.173,8.9792567,0,0,139.173,8.9792567,208794.953
49,1.5775065,12.2430233,3.9372611,0.2025414,149.187,11.0873997,0,0,149.187,11.0873997,206498.906
50,1.692911,12.1276188,3.7087743,0.2123695,155.675,12.6332422,0,0,155.675,12.6332422,201454.219
51,1.8166298,12.0039,3.4908614,0.2226744,164.147,14.8586835,0,0,164.147,14.8586835,206343.469
52,1.9492319,11.8712979,3.2830331,0.2334794,168.545,16.1443538,0,0,168.545,16.1443538,202259.359
53,2.0913186,11.7292112,3.0848226,0.2448087,171.053,16.9471388,0,0,171.053,16.9471388,200838.281
54,2.2435237,11.5770061,2.895785,0.2566877,171.174,17.0669229,0,0,171.174,17.0669229,198115.875
55,2.3897091,11.4308207,2.7331426,0.2678708,172.241,17.4755858,0,0,172.241,17.4755858,196228.141
56,2.5451363,11.2753935,2.5772903,0.2795412,178.915,19.6980297,0,0,178.915,19.6980297,189307.312
57,2.6914781,11.1290517,2.4442257,0.290341,181.162,20.565219,0,0,181.162,20.565219,187206.594
58,2.8459209,10.9746089,2.3161107,0.3015581,170.811,17.3450899,0,0,170.811,17.3450899,187182.156
59,2.9880126,10.8325172,2.2079255,0.3117279,174.643,18.6513479,0,0,174.643,18.6513479,187824.219
60,3.1368773,10.6836525,2.1032697,0.3222408,190.178,24.2463273,0,0,190.178,24.2463273,185084.938
61,3.2927893,10.5277405,2.0020281,0.3331081,193.153,25.5877672,0,0,193.153,25.5877672,181242.0
62,3.4560273,10.3645025,1.9040895,0.344342,198.506,27.9999258,0,0,198.506,27.9999258,185726.219
63,3.6019898,10.21854,1.8226893,0.3542721,213.091,34.897503,0,0,213.091,34.897503,179432.875
64,3.7537196,10.0668102,1.7435706,0.3644885,221.975,39.7653483,0,0,221.975,39.7653483,178349.75
65,3.9113954,9.9091344,1.6666696,0.3749996,228.114,43.5354422,0,0,228.114,43.5354422,177569.953
66,4.0474627,9.7730671,1.6042345,0.38399,237.061,49.2489857,0,0,237.061,49.2489857,177958.969
67,4.2165016,9.6040282,1.531239,0.3950634,242.703,53.378062,0,0,242.703,53.378062,170479.797
68,4.3622849,9.4582449,1.4719748,0.4045349,246.796,56.6314465,0,0,246.796,56.6314465,172056.141
69,4.5126456,9.3078842,1.4140982,0.4142334,248.052,58.0518119,0,0,248.052,58.0518119,172021.438
70,4.6676818,9.152848,1.3575767,0.4241644,247.771,58.4433461,0,0,247.771,58.4433461,163833.75
71,4.8274896,8.9930402,1.3023785,0.4343335,249.888,60.5998856,0,0,249.888,60.5998856,146428.594
72,4.9921623,8.8283675,1.2484726,0.4447464,250.383,61.6621637,0,0,250.383,61.6621637,134490.734
73,5.127464,8.6930658,1.2062581,0.4532561,249.238,61.4120553,0,0,249.238,61.4120553,127116.094
74,5.3011186,8.5194112,1.1546027,0.4641227,247.949,61.2369462,0,0,247.949,61.2369462,151414.594
75,5.4437164,8.3768134,1.1141506,0.4730032,247.459,61.5331383,0,0,247.459,61.5331383,137250.406
76,5.5896241,8.2309057,1.0744579,0.4820537,247.424,62.2020134,0,0,247.424,62.2020134,139404.375
77,5.7388805,8.0816493,1.0355104,0.4912773,253.289,67.5154865,0,0,253.289,67.5154865,152761.172
78,5.9302152,7.8903146,0.9878528,0.5030554,256.151,70.9183181,0,0,256.151,70.9183181,155499.781
79,6.0871354,7.7333944,0.9505314,0.5126808,258.217,73.5941112,0,0,258.217,73.5941112,156525.938
80,6.2070934,7.6134364,0.9230008,0.5200206,259.315,75.2987467,0,0,259.315,75.2987467,154971.953
81,6.3700838,7.450446,0.8868969,0.5299707,263.404,80.0218395,0,0,263.404,80.0218395,158762.109
82,6.5365796,7.2839502,0.8514709,0.5401111,279.22,96.7273484,0,0,279.22,96.7273484,155258.891
83,6.7066037,7.1139261,0.81671,0.5504456,312.888,138.2016017,0,0,312.888,138.2016017,161126.828
84,6.8364491,6.9840807,0.7910682,0.558326,318.518,147.5248974,0,0,318.518,147.5248974,160767.562
85,7.0126931,6.8078367,0.7574414,0.569009,322.844,156.1538699,0,0,322.844,156.1538699,154568.109
86,7.1472212,6.6733086,0.7326362,0.5771552,323.373,158.9211212,0,0,323.373,158.9211212,155676.703
87,7.3297275,6.4908023,0.7001064,0.5881985,323.809,162.400044,0,0,323.809,162.400044,156134.0
88,7.4689628,6.351567,0.6761104,0.5966194,324.231,165.2621308,0,0,324.231,165.2621308,156781.188
89,7.6577542,6.1627756,0.6446418,0.6080351,323.799,167.7335503,0,0,323.799,167.7335503,152570.312
90,7.8017065,6.0188233,0.6214287,0.61674,321.561,166.6991859,0,0,321.561,166.6991859,144922.328
91,7.9476796,5.8728502,0.5985433,0.6255695,317.737,163.2325002,0,0,317.737,163.2325002,147587.641
92,8.0956711,5.7248587,0.5759808,0.6345255,312.475,157.6584265,0,0,312.475,157.6584265,146996.562
93,8.2961266,5.5244032,0.5463922,0.6466665,306.3,151.6843416,0,0,306.3,151.6843416,147721.5
94,8.4488118,5.371718,0.5245658,0.6559245,302.685,148.7887403,0,0,302.685,148.7887403,144444.312
95,8.6034987,5.2170311,0.5030475,0.665315,299.525,146.6329889,0,0,299.525,146.6329889,147281.75
96,8.7601795,5.0603503,0.4818329,0.6748399,296.494,144.6996235,0,0,296.494,144.6996235,143714.562
97,8.9188451,4.9016847,0.4609178,0.6845012,295.117,145.229876,0,0,295.117,145.229876,145351.094
98,9.0794853,4.7410445,0.4402978,0.6943008,294.579,147.092475,0,0,294.579,147.092475,143698.812
99,9.2420885,4.5784413,0.4199689,0.7042408,292.48,146.6566865,0,0,292.48,146.6566865,140245.234
100,9.4066418,4.413888,0.399927,0.714323,291.315,147.6960494,0,0,291.315,147.6960494,142039.672
101,9.5731313,4.2473985,0.3801679,0.7245495,289.997,148.565251,0,0,289.997,148.565251,141381.859
102,9.7415418,4.078988,0.3606877,0.7349225,288.735,149.584969,0,0,288.735,149.584969,137551.656
103,9.8548746,3.9656552,0.3478538,0.7419202,288.056,150.5655776,0,0,288.056,150.5655776,135206.891
104,10.0264497,3.7940801,0.3288297,0.7525419,286.945,151.9291982,0,0,286.945,151.9291982,134501.656
105,10.1998995,3.6206303,0.3100741,0.7633156,285.826,153.3865172,0,0,285.826,153.3865172,134181.094
106,10.3752046,3.4453252,0.2915832,0.7742436,284.551,154.6425135,0,0,284.551,154.6425135,130748.328
107,10.5523448,3.268185,0.2733533,0.785328,282.315,154.3837085,0,0,282.315,154.3837085,131972.422
108,10.6714471,3.1490827,0.2613433,0.7928056,280.3,153.3694617,0,0,280.3,153.3694617,131490.516
109,10.8515973,2.9689325,0.2435402,0.8041558,278.775,154.3608327,0,0,278.775,154.3608327,131984.5
110,11.0335233,2.7870065,0.2259884,0.8156684,276.928,154.8694252,0,0,276.928,154.8694252,127354.328
111,11.155782,2.6647478,0.214425,0.8234349,275.609,155.0932185,0,0,275.609,155.0932185,128468.391
112,11.3406139,2.4799159,0.1972842,0.8352236,273.649,155.5069305,0,0,273.649,155.5069305,129123.102
113,11.5271559,2.2933739,0.1803853,0.847181,271.723,156.0156469,0,0,271.723,156.0156469,125233.172
114,11.6524544,2.1680754,0.169252,0.8552476,270.673,156.7870409,0,0,270.673,156.7870409,124307.766
115,11.8417883,1.9787415,0.1527488,0.8674917,269.25,158.2542443,0,0,269.25,158.2542443,124277.648
116,11.9689232,1.8516066,0.1418762,0.8757517,268.203,159.0880177,0,0,268.203,159.0880177,122370.125
117,12.1609735,1.6595563,0.1257593,0.8882893,266.496,160.195355,0,0,266.496,160.195355,121022.453
118,12.3546162,1.4659136,0.1098699,0.9010065,264.225,160.3017297,0,0,264.225,160.3017297,119936.484
119,12.4845818,1.335948,0.0994018,0.9095856,263.406,161.6694594,0,0,263.406,161.6694594,118330.211
120,12.6808145,1.1397153,0.0838844,0.9226076,261.221,161.9820878,0,0,261.221,161.9820878,117885.438
121,12.8124798,1.00805,0.0736614,0.9313923,259.432,161.6252276,0,0,259.432,161.6252276,117422.93
122,13.0112207,0.8093091,0.0585073,0.9447266,256.808,161.1611258,0,0,256.808,161.1611258,115187.688
123,13.1445304,0.6759994,0.0485236,0.9537219,255.213,161.159302,0,0,255.213,161.159302,115733.422
124,13.3456961,0.4748337,0.0337244,0.9673759,252.836,161.2253852,0,0,252.836,161.2253852,113428.531
125,13.4805942,0.3399356,0.0239744,0.9765869,251.052,160.9005871,0,0,251.052,160.9005871,114122.812
126,13.6841,0.1364298,0.0095217,0.9905681,248.415,160.4831375,0,0,248.415,160.4831375,111671.719
127,13.8205298,0.0,0.0,1.0,246.833,160.5377603,0,0,246.833,160.5377603,112064.195
