,GravPotential_(km/s)^2,SphericalRadius_ckpc
616,48959.895325529185,616.0
617,49374.66527129015,617.0
618,49689.35732962213,618.0
619,49638.49273490646,619.0
620,49764.498687567735,620.0
621,49330.16707069403,621.0
622,49495.746238533175,622.0
623,49047.20673299667,623.0
624,48864.36471976117,624.0
625,49174.1241452407,625.0
626,48765.908393882106,626.0
627,49248.522507156486,627.0
628,49293.39909008077,628.0
629,49371.75476903823,629.0
630,49827.741716556564,630.0
631,49827.20032610928,631.0
632,49996.958158443456,632.0
633,49501.606386325504,633.0
634,48910.8051765804,634.0
635,49270.431432070975,635.0
636,49364.46729427525,636.0
637,49279.029301337585,637.0
638,49044.14037879516,638.0
639,49088.47688113671,639.0
640,48948.99794649413,640.0
641,48879.88859352615,641.0
642,48282.724478468495,642.0
643,47183.56550536209,643.0
644,47363.16395420294,644.0
645,47969.68533712517,645.0
646,48648.89339689594,646.0
647,49095.597024058094,647.0
648,49395.578373265285,648.0
649,49691.31233683166,649.0
650,50350.875950404574,650.0
651,50672.93628447666,651.0
652,51429.51764269111,652.0
653,50690.155398965144,653.0
654,50995.95064924981,654.0
655,50675.920087394064,655.0
656,50583.762409263145,656.0
657,50853.705316527674,657.0
658,51011.78543828971,658.0
659,51102.17939660904,659.0
660,50467.06468877812,660.0
661,50556.740580897174,661.0
662,50882.41583694795,662.0
663,50615.72806827405,663.0
664,51020.26936612451,664.0
665,50399.687936123264,665.0
666,50540.09342428104,666.0
667,51053.689485363655,667.0
668,50904.433025733866,668.0
669,50686.12247734761,669.0
670,51008.212186811674,670.0
671,50483.82873126103,671.0
672,50495.33517229463,672.0
673,50644.68649129747,673.0
674,50303.53222258951,674.0
675,50879.046839779716,675.0
676,51043.97989987864,676.0
677,50530.61045404128,677.0
678,50633.423910361846,678.0
679,50979.36838964066,679.0
680,50756.18783218111,680.0
681,50793.59127369625,681.0
682,50692.49487767447,682.0
683,50399.3982965294,683.0
684,49853.259829894036,684.0
685,49760.50594157064,685.0
686,49370.16714966613,686.0
687,49504.26056467943,687.0
688,50348.00481714605,688.0
689,50715.31422039582,689.0
690,50654.18979518299,690.0
691,51029.12321770969,691.0
692,51339.08572720391,692.0
693,51343.003790417984,693.0
694,51896.41719062292,694.0
695,51783.65194779935,695.0
696,51555.514630824146,696.0
697,51506.6409160845,697.0
698,51663.4249216647,698.0
699,52087.058131276426,699.0
700,51789.69423906669,700.0
701,51561.74610407034,701.0
702,52232.241657532264,702.0
703,52113.46360097298,703.0
704,52274.95911824893,704.0
705,52263.598721776834,705.0
706,52239.652553013395,706.0
707,52438.63278524709,707.0
708,51955.23353777409,708.0
709,51968.29511258417,709.0
710,52090.74360061369,710.0
711,51940.13629357993,711.0
712,52342.38936615566,712.0
713,52410.615660174764,713.0
714,52020.21586213374,714.0
715,51975.15733297813,715.0
716,52029.8513861456,716.0
717,52134.88362411248,717.0
718,52212.20653658599,718.0
719,51998.49171080509,719.0
720,52241.623748518956,720.0
721,52080.91622121711,721.0
722,52570.964745730715,722.0
723,52022.28510113536,723.0
724,51404.01034326214,724.0
725,51564.39108515155,725.0
726,52043.63861196319,726.0
727,51797.937151092236,727.0
728,51485.10966421626,728.0
729,51508.24905211032,729.0
730,52023.5665520056,730.0
731,52069.23529250657,731.0
732,52488.427887199054,732.0
733,52220.27196276473,733.0
734,51884.22920912591,734.0
735,51833.05807365439,735.0
736,52116.51366040851,736.0
737,52300.63780174474,737.0
738,52327.46332923465,738.0
739,52209.57855086936,739.0
740,52327.45582154842,740.0
741,52370.493284383956,741.0
742,52272.94697309417,742.0
743,52348.13234668427,743.0
744,52058.56632329178,744.0
745,51944.18722721718,745.0
746,51925.457370194374,746.0
747,52426.11898153163,747.0
748,52136.420781822344,748.0
749,51806.645673209685,749.0
750,52110.73625962101,750.0
751,51722.565168846704,751.0
752,51019.680455619746,752.0
753,51195.97840807063,753.0
754,51895.39310991646,754.0
755,52126.10012352282,755.0
756,52018.050998848834,756.0
757,51783.6677640131,757.0
758,52065.278240625,758.0
759,51393.30332841981,759.0
760,51633.9115534184,760.0
761,52230.530193236715,761.0
762,52444.114694846765,762.0
763,52458.90004554372,763.0
764,52637.009082911034,764.0
765,53458.22780975877,765.0
766,54046.87143841912,766.0
767,53844.02960585994,767.0
768,53496.06584637562,768.0
769,53100.565500452896,769.0
770,53149.59376371817,770.0
771,53239.2074767562,771.0
772,52933.961193078554,772.0
773,53137.3051452872,773.0
774,53398.22366796532,774.0
775,53374.49781699236,775.0
776,53063.57957646618,776.0
777,53174.062890625,777.0
778,53549.756671180025,778.0
779,53260.46360372072,779.0
780,52967.05715494257,780.0
781,53722.55604516006,781.0
782,54016.91979385504,782.0
783,54365.72220413773,783.0
784,54704.12315748887,784.0
785,53275.719555346994,785.0
786,53573.33136160715,786.0
787,53917.577363130884,787.0
788,53738.2509376384,788.0
789,53463.54050674628,789.0
790,54199.87452362805,790.0
791,53501.446940104164,791.0
792,53147.2929288903,792.0
793,53002.005361912394,793.0
794,53195.579918902855,794.0
795,52978.33473723551,795.0
796,52831.15161372951,796.0
797,52824.642353019066,797.0
798,53456.075252570234,798.0
799,53787.46579463528,799.0
800,53567.4407038539,800.0
801,53308.04319263259,801.0
802,53031.318846012204,802.0
803,52802.28741429325,803.0
804,52287.622194387426,804.0
805,52235.16175958655,805.0
806,52771.129590817065,806.0
807,52998.11625256148,807.0
808,52827.647251205955,808.0
809,52488.99100618667,809.0
810,52577.63722930373,810.0
811,52617.76289333297,811.0
812,52403.87849217012,812.0
813,52390.863926418286,813.0
814,52662.03538587764,814.0
815,52864.84064968166,815.0
816,52221.59543863932,816.0
817,52317.48547923083,817.0
818,51767.97902830313,818.0
819,51696.654663000874,819.0
820,51381.80072716725,820.0
821,51364.2227204488,821.0
822,51531.08994384915,822.0
823,51462.48831773428,823.0
824,51294.57329772364,824.0
825,51615.57640360169,825.0
826,51004.24382267442,826.0
827,51513.42254638672,827.0
828,52400.78702295354,828.0
829,52704.29756401138,829.0
830,52131.31408691406,830.0
831,52300.64207307726,831.0
832,52159.46214117006,832.0
833,52004.70042558366,833.0
834,51981.800217520045,834.0
835,51072.304216205586,835.0
836,51368.97803644216,836.0
837,51475.10296702666,837.0
838,52173.191640625,838.0
839,52227.170780066284,839.0
840,52031.37905146375,840.0
841,51472.99966067459,841.0
842,51324.61643433415,842.0
843,50753.15744975852,843.0
844,50922.28438831406,844.0
845,51056.943953804344,845.0
846,51133.43469219925,846.0
847,50479.62508065462,847.0
848,49070.25306560293,848.0
849,49473.61596126618,849.0
850,50141.83677782757,850.0
851,50868.1788459974,851.0
852,50926.7478259764,852.0
853,51120.60978647819,853.0
854,51234.2849746645,854.0
855,51376.88767437466,855.0
856,51377.61654494491,856.0
857,51336.02284513931,857.0
858,51523.75220444154,858.0
859,51610.665555006584,859.0
860,51781.970664988665,860.0
861,51280.81387506408,861.0
862,51269.83915245203,862.0
863,51259.337490312726,863.0
864,51427.87342142726,864.0
865,52423.889335390566,865.0
866,52136.29045126594,866.0
867,52410.74608255731,867.0
868,51942.98166737322,868.0
869,51140.495425504174,869.0
870,51057.07085120828,870.0
871,50736.18428966487,871.0
872,51348.41898638039,872.0
873,51197.02269650176,873.0
874,50943.9217953762,874.0
875,50864.1320765785,875.0
876,51272.629113485644,876.0
877,51360.02789097429,877.0
878,51592.224984758854,878.0
879,52705.29475034594,879.0
880,52489.38879915731,880.0
881,52976.64593953915,881.0
882,52555.85333989396,882.0
883,52657.315412773474,883.0
884,52122.00589332685,884.0
885,52499.809829329075,885.0
886,52493.76949232903,886.0
887,52095.62635201941,887.0
888,52411.63581201028,888.0
889,52549.428273912294,889.0
890,51853.77768241995,890.0
891,52082.417137632976,891.0
892,52445.997130174976,892.0
893,51987.031913453204,893.0
894,52590.864592535334,894.0
895,52622.359288445325,895.0
896,53293.23608803987,896.0
897,53267.263205407,897.0
898,53261.50499795306,898.0
899,54197.783510526635,899.0
900,53450.90942545109,900.0
901,53570.96059719648,901.0
902,54083.23461793559,902.0
903,52666.092848557695,903.0
904,53174.88970634422,904.0
905,53136.77528717558,905.0
906,53252.349152595765,906.0
907,52748.65045300025,907.0
908,52655.14082314311,908.0
909,52758.34181078331,909.0
910,51948.212155130685,910.0
911,52652.244333033224,911.0
912,52880.17776676829,912.0
913,52780.39621944007,913.0
914,53214.15091963826,914.0
915,52758.16812021684,915.0
916,53062.34455768327,916.0
917,53288.351656192346,917.0
918,53730.673295454544,918.0
919,53422.21136965212,919.0
920,54059.340919237016,920.0
921,54009.94935430936,921.0
922,54167.3725244053,922.0
923,53919.278362177385,923.0
924,53581.597171696085,924.0
925,53411.988818580314,925.0
926,53934.045164676645,926.0
927,54049.553989583335,927.0
928,54089.796623095186,928.0
929,54421.194952397935,929.0
930,54861.31501945281,930.0
931,55146.36690212588,931.0
932,55837.84231328471,932.0
933,55329.05868982994,933.0
934,54353.00532412086,934.0
935,54232.894627775095,935.0
936,54652.188611619014,936.0
937,54268.18183075221,937.0
938,53616.326255846936,938.0
939,53965.03996265047,939.0
940,53660.699944752945,940.0
941,53644.328785409176,941.0
942,53599.66966553768,942.0
943,53766.35632199232,943.0
944,53134.561212371904,944.0
945,53347.216392143164,945.0
946,53821.561608389864,946.0
947,53884.391633169085,947.0
948,53425.449755932364,948.0
949,52984.967513925796,949.0
950,53931.28238918533,950.0
951,53727.82673247908,951.0
952,53873.03851541592,952.0
953,54141.51002038043,953.0
954,53209.414513221156,954.0
955,53271.36653188159,955.0
956,52809.067727188034,956.0
957,53009.76948611111,957.0
958,53037.07104946302,958.0
959,52756.36004860252,959.0
960,52612.57730462439,960.0
961,53088.61040141214,961.0
962,53197.52875338312,962.0
963,53414.50949606537,963.0
964,52957.95853536251,964.0
965,52485.40626860119,965.0
966,52178.760639850734,966.0
967,52672.049152433916,967.0
968,52780.913206108555,968.0
969,52589.53871018253,969.0
970,52717.210768841556,970.0
971,52603.754764601,971.0
972,53015.22736470307,972.0
973,52621.395517585646,973.0
974,52889.12301320043,974.0
975,52242.24533715926,975.0
976,52991.85759580292,976.0
977,52339.54857870825,977.0
978,52397.87784068589,978.0
979,51349.40095919306,979.0
980,51318.836708660056,980.0
981,50685.04261667498,981.0
982,50117.024518179336,982.0
983,50581.11187429653,983.0
984,50392.78519806002,984.0
985,50061.55582359537,985.0
