SnapshotNumber,Time_Gyr,LookbackTime_Gyr,Redshift,ExpansionFactor,VirialRadius_ckpc,VirialMass_1E10Msun,MainHaloIdx,MainSubhaloIdx,VirialRadius00_ckpc,VirialMass00_1E10Msun
43,1.0390037,12.7815261,5.5297658,0.1531448,107.1188783,4.0611082,0,0,107.1188783,4.0611082
44,1.1153094,12.7052204,5.227581,0.160576,127.7920792,6.9045141,0,0,127.7920792,6.9045141
45,1.1971819,12.6233479,4.9393807,0.1683677,138.2949462,8.762102,0,0,138.2949462,8.762102
46,1.2850184,12.5355114,4.6645177,0.1765375,154.76295,12.3000092,0,0,154.76295,12.3000092
47,1.3695202,12.4510096,4.4280337,0.1842288,162.6275068,14.2970865,0,0,162.6275068,14.2970865
48,1.4698785,12.3506513,4.1768349,0.1931682,170.2322331,16.430905,0,0,170.2322331,16.430905
49,1.5775065,12.2430233,3.9372611,0.2025414,171.6108269,16.875234,0,0,171.6108269,16.875234
50,1.692911,12.1276188,3.7087743,0.2123695,175.3778281,18.0624185,0,0,175.3778281,18.0624185
51,1.8166298,12.0039,3.4908614,0.2226744,204.1033839,28.5633409,0,0,204.1033839,28.5633409
52,1.9492319,11.8712979,3.2830331,0.2334794,216.3699397,34.1541774,0,0,216.3699397,34.1541774
53,2.0913186,11.7292112,3.0848226,0.2448087,222.6601339,37.381624,0,0,222.6601339,37.381624
54,2.2435237,11.5770061,2.895785,0.2566877,222.9196564,37.6967038,0,0,222.9196564,37.6967038
55,2.3897091,11.4308207,2.7331426,0.2678708,220.2240788,36.5258614,0,0,220.2240788,36.5258614
56,2.5451363,11.2753935,2.5772903,0.2795412,219.2963457,36.2703943,0,0,219.2963457,36.2703943
57,2.6914781,11.1290517,2.4442257,0.290341,222.6756573,38.1877202,0,0,222.6756573,38.1877202
58,2.8459209,10.9746089,2.3161107,0.3015581,224.1381787,39.194807,0,0,224.1381787,39.194807
59,2.9880126,10.8325172,2.2079255,0.3117279,225.204699,39.9927216,0,0,225.204699,39.9927216
60,3.1368773,10.6836525,2.1032697,0.3222408,225.7247775,40.5461088,0,0,225.7247775,40.5461088
61,3.2927893,10.5277405,2.0020281,0.3331081,231.1110074,43.8325687,0,0,231.1110074,43.8325687
62,3.4560273,10.3645025,1.9040895,0.344342,263.8621634,65.7618178,0,0,263.8621634,65.7618178
63,3.6019898,10.21854,1.8226893,0.3542721,279.7052838,78.9187632,0,0,279.7052838,78.9187632
64,3.7537196,10.0668102,1.7435706,0.3644885,285.4427916,84.5615206,0,0,285.4427916,84.5615206
65,3.9113954,9.9091344,1.6666696,0.3749996,287.1254332,86.8256788,0,0,287.1254332,86.8256788
66,4.0474627,9.7730671,1.6042345,0.38399,288.6710687,88.9255917,0,0,288.6710687,88.9255917
67,4.2165016,9.6040282,1.531239,0.3950634,287.7648617,88.9675551,0,0,287.7648617,88.9675551
68,4.3622849,9.4582449,1.4719748,0.4045349,286.4029127,88.5070501,0,0,286.4029127,88.5070501
69,4.5126456,9.3078842,1.4140982,0.4142334,284.8603996,87.9151557,0,0,284.8603996,87.9151557
70,4.6676818,9.152848,1.3575767,0.4241644,283.6949559,87.7274998,0,0,283.6949559,87.7274998
71,4.8274896,8.9930402,1.3023785,0.4343335,283.9217385,88.8900284,0,0,283.9217385,88.8900284
72,4.9921623,8.8283675,1.2484726,0.4447464,285.4585788,91.3861587,0,0,285.4585788,91.3861587
73,5.127464,8.6930658,1.2062581,0.4532561,288.6578979,95.4026797,0,0,288.6578979,95.4026797
74,5.3011186,8.5194112,1.1546027,0.4641227,290.842588,98.8338021,0,0,290.842588,98.8338021
75,5.4437164,8.3768134,1.1141506,0.4730032,291.6141634,100.7031107,0,0,291.6141634,100.7031107
76,5.5896241,8.2309057,1.0744579,0.4820537,291.83734,102.0711893,0,0,291.83734,102.0711893
77,5.7388805,8.0816493,1.0355104,0.4912773,291.5466827,102.9633568,0,0,291.5466827,102.9633568
78,5.9302152,7.8903146,0.9878528,0.5030554,291.1602024,104.1448829,0,0,291.1602024,104.1448829
79,6.0871354,7.7333944,0.9505314,0.5126808,290.4891335,104.7810598,0,0,290.4891335,104.7810598
80,6.2070934,7.6134364,0.9230008,0.5200206,289.7624572,105.0604215,0,0,289.7624572,105.0604215
81,6.3700838,7.450446,0.8868969,0.5299707,288.4637233,105.1157084,0,0,288.4637233,105.1157084
82,6.5365796,7.2839502,0.8514709,0.5401111,288.0733731,106.2160209,0,0,288.0733731,106.2160209
83,6.7066037,7.1139261,0.81671,0.5504456,287.9355753,107.6982309,0,0,287.9355753,107.6982309
84,6.8364491,6.9840807,0.7910682,0.558326,288.4242111,109.5322576,0,0,288.4242111,109.5322576
85,7.0126931,6.8078367,0.7574414,0.569009,289.522328,112.613432,0,0,289.522328,112.613432
86,7.1472212,6.6733086,0.7326362,0.5771552,294.2898201,119.7857496,0,0,294.2898201,119.7857496
87,7.3297275,6.4908023,0.7001064,0.5881985,304.776482,135.412848,0,0,304.776482,135.412848
88,7.4689628,6.351567,0.6761104,0.5966194,311.0747237,145.9491691,0,0,311.0747237,145.9491691
89,7.6577542,6.1627756,0.6446418,0.6080351,313.3609097,152.0370139,0,0,313.3609097,152.0370139
90,7.8017065,6.0188233,0.6214287,0.61674,314.0270974,155.2391868,0,0,314.0270974,155.2391868
91,7.9476796,5.8728502,0.5985433,0.6255695,314.2649839,157.9431132,0,0,314.2649839,157.9431132
92,8.0956711,5.7248587,0.5759808,0.6345255,314.5064324,160.7574895,0,0,314.5064324,160.7574895
93,8.2961266,5.5244032,0.5463922,0.6466665,314.6581045,164.437814,0,0,314.6581045,164.437814
94,8.4488118,5.371718,0.5245658,0.6559245,314.1542311,166.3654041,0,0,314.1542311,166.3654041
95,8.6034987,5.2170311,0.5030475,0.665315,313.2390971,167.7118003,0,0,313.2390971,167.7118003
96,8.7601795,5.0603503,0.4818329,0.6748399,311.3229005,167.5076067,0,0,311.3229005,167.5076067
97,8.9188451,4.9016847,0.4609178,0.6845012,308.6515535,166.1467331,0,0,308.6515535,166.1467331
98,9.0794853,4.7410445,0.4402978,0.6943008,305.9261384,164.7515006,0,0,305.9261384,164.7515006
99,9.2420885,4.5784413,0.4199689,0.7042408,302.8649249,162.8461109,0,0,302.8649249,162.8461109
100,9.4066418,4.413888,0.399927,0.714323,299.6070742,160.6848994,0,0,299.6070742,160.6848994
101,9.5731313,4.2473985,0.3801679,0.7245495,296.3819633,158.5941166,0,0,296.3819633,158.5941166
102,9.7415418,4.078988,0.3606877,0.7349225,293.2600634,156.7211717,0,0,293.2600634,156.7211717
103,9.8548746,3.9656552,0.3478538,0.7419202,291.5401523,156.0901621,0,0,291.5401523,156.0901621
104,10.0264497,3.7940801,0.3288297,0.7525419,288.8019183,154.9039078,0,0,288.8019183,154.9039078
105,10.1998995,3.6206303,0.3100741,0.7633156,285.776523,153.2802101,0,0,285.776523,153.2802101
106,10.3752046,3.4453252,0.2915832,0.7742436,283.1931054,152.4150725,0,0,283.1931054,152.4150725
107,10.5523448,3.268185,0.2733533,0.785328,280.7005415,151.7503346,0,0,280.7005415,151.7503346
108,10.6714471,3.1490827,0.2613433,0.7928056,278.9350497,151.1477172,0,0,278.9350497,151.1477172
109,10.8515973,2.9689325,0.2435402,0.8041558,276.4271163,150.4894863,0,0,276.4271163,150.4894863
110,11.0335233,2.7870065,0.2259884,0.8156684,273.9775826,149.9723716,0,0,273.9775826,149.9723716
111,11.155782,2.6647478,0.214425,0.8234349,272.5313543,149.9515335,0,0,272.5313543,149.9515335
112,11.3406139,2.4799159,0.1972842,0.8352236,270.7287029,150.5746739,0,0,270.7287029,150.5746739
113,11.5271559,2.2933739,0.1803853,0.847181,268.6696954,150.8085654,0,0,268.6696954,150.8085654
114,11.6524544,2.1680754,0.169252,0.8552476,267.2855167,150.9581587,0,0,267.2855167,150.9581587
115,11.8417883,1.9787415,0.1527488,0.8674917,265.1595781,151.1469404,0,0,265.1595781,151.1469404
116,11.9689232,1.8516066,0.1418762,0.8757517,263.8798197,151.5242222,0,0,263.8798197,151.5242222
117,12.1609735,1.6595563,0.1257593,0.8882893,261.7200198,151.7098179,0,0,261.7200198,151.7098179
118,12.3546162,1.4659136,0.1098699,0.9010065,259.8473592,152.4388152,0,0,259.8473592,152.4388152
119,12.4845818,1.335948,0.0994018,0.9095856,259.0492884,153.7531267,0,0,259.0492884,153.7531267
120,12.6808145,1.1397153,0.0838844,0.9226076,257.1226917,154.4944737,0,0,257.1226917,154.4944737
121,12.8124798,1.00805,0.0736614,0.9313923,255.7001002,154.7270931,0,0,255.7001002,154.7270931
122,13.0112207,0.8093091,0.0585073,0.9447266,253.5055376,155.0401944,0,0,253.5055376,155.0401944
123,13.1445304,0.6759994,0.0485236,0.9537219,252.0609803,155.2810433,0,0,252.0609803,155.2810433
124,13.3456961,0.4748337,0.0337244,0.9673759,250.0363397,155.9320466,0,0,250.0363397,155.9320466
125,13.4805942,0.3399356,0.0239744,0.9765869,248.6830979,156.4045693,0,0,248.6830979,156.4045693
126,13.6841,0.1364298,0.0095217,0.9905681,246.6803132,157.1518829,0,0,246.6803132,157.1518829
127,13.8205298,0.0,0.0,1.0,245.273575,157.5390716,0,0,245.273575,157.5390716
